rank,2,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,20.219233,GFLOPs,212.420,GBs,0.000,ms_comm,573.607524,ms_total,593.826757
rank,1,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,7.231488,GFLOPs,593.926,GBs,0.000,ms_comm,575.623686,ms_total,582.855174
rank,2,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,11.968512,GFLOPs,358.856,GBs,0.000,ms_comm,625.057308,ms_total,637.025820
rank,3,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,10.797088,GFLOPs,397.789,GBs,0.000,ms_comm,561.757293,ms_total,572.554381
rank,0,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,12.453632,GFLOPs,344.877,GBs,0.000,ms_comm,13.684664,ms_total,26.138296
rank,0,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,19.554304,GFLOPs,878.572,GBs,0.000,ms_comm,2.889820,ms_total,22.444124
rank,0,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,15.101952,GFLOPs,1137.593,GBs,0.000,ms_comm,2.872149,ms_total,17.974101
rank,0,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,16.581152,GFLOPs,518.054,GBs,0.000,ms_comm,9.204599,ms_total,25.785751
rank,1,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,15.662656,GFLOPs,548.434,GBs,0.000,ms_comm,439.031790,ms_total,454.694446
rank,0,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,11.577088,GFLOPs,741.977,GBs,0.000,ms_comm,9.107943,ms_total,20.685031
rank,1,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,10.858496,GFLOPs,791.080,GBs,0.000,ms_comm,419.369771,ms_total,430.228267
rank,0,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,17.545216,GFLOPs,244.794,GBs,0.000,ms_comm,13.911578,ms_total,31.456794
rank,1,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,14.913504,GFLOPs,287.992,GBs,0.000,ms_comm,560.544461,ms_total,575.457965
rank,3,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,18.081120,GFLOPs,237.539,GBs,0.000,ms_comm,540.993765,ms_total,559.074885
rank,2,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,18.944223,GFLOPs,226.716,GBs,0.000,ms_comm,534.936914,ms_total,553.881137
rank,3,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,3.830976,GFLOPs,1121.116,GBs,0.000,ms_comm,606.764559,ms_total,610.595535
rank,2,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,4.542528,GFLOPs,945.502,GBs,0.000,ms_comm,582.455009,ms_total,586.997537
